Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
200.707124,113.974524,209.103087,31.196288,41.790274,26.589747,-0.778079,0.259763,-0.494335,0.383186,0.217598,0.399216,15.000000,0.000000,58.000000,255.000000,250.000000,255.000000,202.259499,120.862571,210.468876,205.643317,125.223833,214.083736,-3.301136,-3.903409,-3.645202,-17.493422,-179.277648,-19.024240,58.377947,79.262772,48.323993,35.872243,48.727516,29.610086,199.812500,93.062500,203.375000,15.961746,22.736174,17.765398,0.079884,0.244311,0.087353,-6.283279,-28.118778,-6.542335,9.657519,28.118778,9.350846,0.633207,1.000000,0.633207,10.266502,-20.991273,-0.992336,1.053909,0.844470,0.995277,0.818623,19469.000000,1584.000000,383638253.650000,3.395518,19469.000000,0.000000,19469.000000,112983731.720000,0.882886,2.371257,2.226354,1.429855,0.468797,0.307980,1.624353,0.753918,1.316373,2.838072,19492.500000,19492.500000,6.183005,0.132379,33.015148,220.000000,0.000000,1360.261005,4.553838,16.845397,748.807692,3017.776207,1.457728,0.203500,0.740842,0.141098,90.502783,24.479920,0.068067,363.454198,14.308565,8.904732,0.000208,200.476691,31.097734,0.901157,2.000000,23.000000,309.000000,3333.000000,0.015871,0.171195,0.812933
200.051609,142.935454,215.113879,38.108196,47.143828,31.328689,-1.015871,-0.278063,-0.999966,0.358451,0.256110,0.385439,17.000000,0.000000,50.000000,255.000000,255.000000,255.000000,192.156167,131.513753,212.708962,181.515474,120.176015,204.617021,9.119765,9.564291,8.147686,121.079455,209.027123,60.681109,84.003759,115.741037,58.674129,52.574599,68.774739,35.997084,207.875000,126.687500,219.750000,15.090871,21.153365,14.635146,0.072596,0.166973,0.066599,22.345134,31.038448,12.504094,29.440154,39.347987,17.247043,0.385746,0.385746,0.385746,9.610987,7.969658,5.018455,1.050467,1.059049,1.023887,0.798553,28987.000000,1464.000000,305164559.780000,1.756404,28987.000000,0.070355,28987.000000,173743915.600000,0.621082,2.061972,1.829113,2.020181,0.634595,0.464181,1.415232,0.812401,0.951051,2.149708,29038.000000,29038.000000,6.409001,0.236037,79.000000,194.000000,0.000000,1243.346232,6.870902,17.402216,852.558824,4063.304865,1.477087,0.291640,0.663779,0.214618,73.537751,34.111641,0.066028,520.631838,16.663604,9.152134,0.000223,199.467358,38.134779,0.906089,8.000000,25.000000,1666.000000,3134.000000,0.057474,0.108117,0.834409
193.833137,119.491171,211.105945,32.391070,45.809504,27.651950,-0.582099,0.171071,-0.683969,0.369607,0.227850,0.402543,43.000000,0.000000,81.000000,255.000000,235.000000,255.000000,188.758454,119.890499,212.338164,178.927673,111.668239,203.910377,9.008516,8.225061,7.987835,88.794860,14.707079,27.754705,103.604693,145.581363,66.647489,59.186087,82.738964,38.889493,176.312500,130.187500,203.125000,56.896528,74.558885,41.492281,0.322703,0.572704,0.204270,25.671125,17.229261,11.765959,44.622526,59.212374,23.859524,0.403893,0.403893,0.403893,3.392515,-15.474625,1.010521,1.017814,0.885344,1.004810,0.801910,3398.000000,822.000000,147108356.290000,2.004045,3398.000000,0.000000,3398.000000,73405698.161000,0.825729,3.288000,3.177926,1.307777,0.026486,0.091248,1.915190,0.476971,1.823941,3.525333,3364.000000,3364.000000,6.061782,0.086987,21.023796,115.000000,0.000000,697.104969,3.539627,19.584101,377.555556,516.250609,1.514165,0.276134,0.724957,0.123803,115.052725,39.108569,0.059655,517.733230,16.609842,8.863862,0.000187,193.191793,33.835437,0.879706,1.000000,6.000000,222.000000,623.000000,0.065333,0.183343,0.751324
213.172523,146.436196,220.898481,26.386024,33.301334,23.441375,-1.269059,-0.187929,-0.896626,0.367218,0.252256,0.380527,37.000000,0.000000,72.000000,255.000000,254.000000,255.000000,213.668987,139.313225,222.285383,204.536567,129.303310,213.144727,8.440576,9.044418,8.504202,67.775252,176.573697,51.966558,53.875218,81.424211,45.280454,36.227880,48.437199,28.910178,218.187500,164.062500,225.875000,15.906833,19.070490,16.499527,0.072904,0.116239,0.073047,17.022793,28.940776,13.050019,18.463634,32.860781,14.402953,0.050420,0.050420,0.050420,22.731901,11.470399,10.803058,1.119365,1.084987,1.051420,0.816041,15140.000000,1666.000000,389099882.100000,3.080940,15140.000000,0.000000,15140.000000,126292579.380000,0.893575,2.902439,3.245735,1.150015,0.044518,0.008272,2.009873,0.517554,2.001601,3.384949,15128.500000,15128.500000,6.616055,0.095727,33.015148,213.000000,0.000000,1409.219622,5.006847,20.851120,2523.333333,5394.747281,1.471841,0.219820,0.657467,0.157922,54.657464,15.617042,0.070309,372.935485,14.366413,8.623579,0.000292,212.589242,26.559702,0.857708,0.000000,5.000000,0.000000,554.000000,0.000000,0.036592,0.963408
204.687750,143.377902,215.074993,38.249980,51.593003,31.868544,-0.855324,-0.105431,-0.753699,0.363475,0.254604,0.381921,30.000000,0.000000,73.000000,255.000000,253.000000,255.000000,201.632860,132.901623,212.888438,198.600201,128.936556,209.805639,3.360092,4.068043,3.372324,23.987141,144.171948,23.828822,54.611008,81.333276,45.072217,35.423098,49.568263,28.658440,208.312500,120.437500,204.187500,27.667035,33.893157,30.179088,0.132815,0.281417,0.147801,1.219911,12.065448,2.881466,6.275640,24.261869,7.139315,0.061927,0.061927,0.061927,14.247128,8.412106,4.979570,1.074811,1.062328,1.023701,0.809187,11241.000000,1308.000000,339875203.420000,4.971974,11241.000000,0.000000,11241.000000,68358203.942000,0.954242,2.294737,2.066832,1.125693,0.417845,0.071162,1.709279,0.690100,1.638117,3.084220,11250.500000,11250.500000,6.044944,0.116800,17.117243,182.000000,0.000000,1100.179792,3.558101,22.684805,1249.000000,2836.099082,1.423962,0.371952,0.703022,0.255383,70.860229,29.743937,0.076289,519.147826,16.553315,8.941312,0.000536,203.666407,38.068784,0.906029,3.000000,5.000000,1281.000000,701.000000,0.113958,0.062361,0.823681
194.295199,136.536532,210.366026,39.706020,49.614802,33.097843,-0.672692,-0.017140,-0.788417,0.359010,0.252286,0.388705,17.000000,0.000000,44.000000,255.000000,255.000000,255.000000,192.067925,129.249811,209.867925,194.611336,128.378543,212.180162,-1.559846,-1.705792,-1.633977,16.968250,36.513485,2.618560,83.373799,112.565756,60.180131,50.589371,69.184478,36.747694,221.375000,164.062500,231.437500,26.064523,28.658482,21.201323,0.117739,0.174680,0.091607,4.121259,11.671506,2.045513,22.886422,28.781996,14.908361,0.790734,0.508108,0.790734,3.854576,1.570736,0.270602,1.020240,1.011638,1.001288,0.797054,26826.000000,1638.000000,361000000.000000,2.074713,26826.000000,0.209402,26826.000000,174000000.000000,0.488411,2.340000,2.341534,1.878809,0.368374,0.301090,1.811387,0.694863,1.510297,2.500207,26838.500000,26838.500000,7.407196,0.163322,343.000000,194.000000,0.000000,1436.996006,24.446822,21.699414,638.714286,2248.380701,1.597825,0.329305,0.607810,0.261832,111.844094,40.371681,0.064835,567.603124,17.496350,9.246539,0.000253,193.676036,39.450952,0.904241,12.000000,25.000000,2821.000000,3935.000000,0.105159,0.146686,0.748155
213.853756,156.761917,226.151734,19.598187,30.738497,18.075375,-0.271884,0.069239,-0.381765,0.358354,0.262685,0.378961,140.000000,55.000000,153.000000,255.000000,250.000000,255.000000,202.217204,136.298925,220.305376,184.126819,117.507277,204.010395,17.141234,18.186688,15.978896,202.529222,345.311627,116.388373,68.706681,86.861010,49.581709,42.333319,48.636846,29.773532,188.687500,116.750000,201.062500,19.038509,23.807824,14.284908,0.100900,0.203921,0.071047,35.135227,41.722585,22.716316,35.135227,42.696710,22.716316,0.000000,0.173701,0.000000,23.413133,21.796120,16.056311,1.122942,1.161494,1.076424,0.803795,4007.000000,616.000000,105244837.180000,1.122764,4007.000000,0.000000,4007.000000,93737249.829000,0.342786,2.406250,2.462032,1.801135,0.261293,0.041405,1.783148,0.614184,1.741742,2.432826,3965.500000,3965.500000,5.883845,0.177700,19.104973,90.000000,0.000000,529.546039,3.629209,0.000000,4007.000000,0.000000,1.801135,0.000000,0.342786,0.000000,148.991303,0.000000,0.084506,206.853975,10.936050,8.184464,0.000379,213.284224,20.306766,0.865555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
211.613164,159.565942,224.387321,27.153180,32.481136,22.759956,-1.602494,-0.673267,-1.290061,0.355314,0.267923,0.376763,26.000000,0.000000,54.000000,255.000000,253.000000,255.000000,204.286885,144.450820,220.704918,187.653028,126.115385,205.693126,15.796135,16.799875,14.630299,159.830850,294.193795,93.667436,76.337008,103.888850,54.316317,49.973376,60.594766,34.463769,214.250000,161.312500,222.125000,30.270654,32.366493,24.351271,0.141287,0.200645,0.109629,41.750847,54.302750,24.514491,44.115783,57.656081,26.192329,0.191397,0.124688,0.191397,21.172542,24.600145,14.291898,1.111177,1.182269,1.068026,0.800489,12367.000000,1604.000000,282840464.620000,1.550474,12367.000000,0.000000,12367.000000,182421943.340000,0.405976,3.502183,4.172096,1.502351,0.140131,0.156552,2.610178,0.550537,2.453626,3.605888,12441.000000,12441.000000,5.746299,0.085731,24.331050,235.000000,0.000000,1350.380364,3.566409,35.739331,6183.500000,5965.500000,1.739460,0.252129,0.418538,0.011916,104.102027,27.573516,0.074878,326.916670,13.263495,8.584438,0.000279,210.936705,27.632625,0.886525,1.000000,0.000000,218.000000,0.000000,0.017628,0.000000,0.982372
192.887703,117.351457,206.351795,35.304297,36.905554,29.550237,-0.817665,-0.441081,-0.760164,0.373386,0.227165,0.399449,49.000000,0.000000,80.000000,255.000000,219.000000,255.000000,188.859085,121.473424,203.907293,203.114815,137.548148,216.701235,-13.222744,-14.472744,-12.013158,-42.591106,-156.252663,-37.109737,69.583835,90.340069,52.720928,40.176500,54.186922,31.187425,176.625000,82.687500,200.875000,16.818424,16.661028,16.442609,0.095221,0.201494,0.081855,-1.293659,-4.571777,-2.964290,20.210914,25.237363,12.813349,0.850564,0.622180,0.850564,2.447081,-17.614340,-3.743628,1.012850,0.869490,0.982181,0.808120,5904.000000,1064.000000,162563890.850000,1.161812,5904.000000,0.000000,5904.000000,139922735.150000,0.250641,3.432258,3.852707,1.766030,0.358062,0.438535,2.450877,0.689151,2.012342,3.461852,5872.000000,5872.000000,5.918988,0.093606,25.000000,150.000000,0.000000,887.848195,3.956845,28.254034,492.000000,752.687407,1.595045,0.234061,0.694939,0.178171,70.138385,43.094162,0.058875,481.878984,16.343242,8.994121,0.000169,193.249572,35.407394,0.898785,1.000000,9.000000,141.000000,1689.000000,0.023882,0.286077,0.690041
203.240568,129.743502,214.428255,31.544755,44.593073,27.783942,-0.951928,-0.285440,-0.876212,0.371275,0.237012,0.391713,30.000000,0.000000,76.000000,255.000000,251.000000,255.000000,200.008393,130.131052,217.245965,188.239075,118.859897,206.636889,9.810651,9.197239,9.189842,36.446197,-18.261812,20.871010,74.078354,109.565602,56.997093,47.014746,67.067648,35.804200,216.375000,142.062500,213.875000,39.638799,42.106218,40.031043,0.183195,0.296392,0.187170,18.240932,5.676195,10.620063,29.568010,43.011060,19.812288,0.509369,0.562623,0.562623,12.799945,-5.222294,4.332832,1.067212,0.961307,1.020623,0.811315,16698.000000,2028.000000,574071429.720000,4.844826,16698.000000,0.000000,16698.000000,118491651.890000,0.958213,2.947674,4.073702,0.920175,0.147922,0.152170,2.310185,0.581386,2.158015,3.923519,16670.000000,16670.000000,6.682512,0.072709,62.008064,254.000000,0.000000,1697.358090,5.584204,29.284531,1043.625000,3106.834681,1.522467,0.345268,0.620410,0.226732,118.005891,33.725650,0.068053,416.269644,15.096374,8.907954,0.000235,202.709769,31.915266,0.891999,3.000000,9.000000,766.000000,992.000000,0.045874,0.059408,0.894718
198.575137,145.218306,217.138251,40.638417,59.766578,31.272092,-0.399144,0.142709,-0.594728,0.354009,0.258888,0.387103,33.000000,0.000000,62.000000,255.000000,252.000000,255.000000,186.111765,121.656863,208.578431,172.816248,106.785300,196.036750,12.972892,14.253012,12.140060,80.214682,212.270743,61.661221,74.477409,92.568734,50.463445,46.564486,56.419427,32.156269,139.562500,69.937500,171.937500,20.121409,22.821231,18.515091,0.144175,0.326309,0.107685,26.342668,43.293516,17.567302,33.094529,44.835353,18.140509,0.563253,0.061747,0.061747,8.134514,10.252510,7.042828,1.042714,1.075964,1.033522,0.790315,3660.000000,664.000000,170404944.210000,3.400656,3660.000000,0.000000,3660.000000,50109430.213000,0.919953,2.289655,2.333031,1.141273,0.146995,0.008422,1.866595,0.574170,1.858174,2.743895,3639.500000,3639.500000,5.392681,0.142643,19.104973,105.000000,0.000000,566.231498,3.067344,32.903009,610.000000,658.112199,1.692157,0.314667,0.644198,0.215264,50.367399,17.525196,0.090402,456.765406,15.326367,8.713418,0.000553,196.948301,40.638765,0.928285,2.000000,2.000000,599.000000,227.000000,0.163661,0.062022,0.774317
164.272605,85.402159,192.129555,30.344134,29.189228,23.361230,-0.728542,-0.677797,-0.245089,0.371822,0.193303,0.434875,52.000000,0.000000,99.000000,233.000000,163.000000,255.000000,179.081181,103.678967,194.173432,206.949275,133.920290,221.014493,-25.956897,-27.183908,-25.264368,-278.527672,-777.598412,-150.345113,89.458968,104.398308,59.424118,33.289922,42.657861,27.143402,135.250000,45.312500,180.500000,11.929480,11.189944,8.789198,0.088203,0.246950,0.048694,-51.173413,-80.384885,-34.933775,51.173413,80.384885,34.933775,1.000000,1.000000,1.000000,-26.168018,-49.563637,-17.965869,0.862592,0.632769,0.914487,0.789832,1482.000000,348.000000,93165899.716000,2.868904,1482.000000,0.000000,1482.000000,32474390.859000,0.777403,1.955056,2.041502,1.723402,0.645074,0.469047,1.754608,0.796916,1.285561,2.259931,1485.000000,1485.000000,6.735593,0.212455,17.029386,44.000000,0.000000,296.366104,4.119716,17.506196,370.500000,179.122165,1.497331,0.135259,0.773654,0.073918,130.492908,8.347548,0.059007,446.540252,15.980211,8.511193,0.000257,165.540086,31.502953,0.880357,0.000000,3.000000,0.000000,984.000000,0.000000,0.663968,0.336032
205.249732,136.651591,214.867680,34.105861,47.376933,28.101413,-1.125937,0.082457,-0.857053,0.368644,0.245437,0.385919,14.000000,0.000000,54.000000,255.000000,255.000000,255.000000,200.187179,124.735897,212.607692,183.295847,107.928434,197.283067,15.754006,15.786051,14.604618,136.701983,153.270764,56.271840,87.586210,124.256905,62.565391,53.952008,71.759025,38.409166,219.625000,180.000000,220.625000,15.901553,29.285235,15.206393,0.072403,0.162696,0.068924,27.228710,27.857452,15.348930,30.413447,37.431859,18.802771,0.065033,0.171065,0.171065,14.809109,1.685795,4.772256,1.077762,1.012491,1.022715,0.812839,27970.000000,2122.000000,546928343.420000,5.334358,27970.000000,0.000000,27970.000000,102529356.550000,0.958600,2.306522,2.004870,1.190257,0.587558,0.507582,1.682459,0.798690,1.174877,3.172044,27980.500000,27980.500000,5.768497,0.113587,25.019992,305.000000,0.000000,1759.391465,3.284211,21.147105,1271.363636,5028.202160,1.484680,0.332931,0.670102,0.271280,54.208131,31.492752,0.074281,402.346939,14.484012,8.929852,0.000240,204.607546,34.209129,0.909998,5.000000,16.000000,1293.000000,2369.000000,0.046228,0.084698,0.869074
191.079558,126.063362,210.222587,31.974607,40.887043,25.496083,-0.475976,-0.019514,-0.377227,0.362329,0.239044,0.398628,47.000000,0.000000,83.000000,255.000000,247.000000,255.000000,183.042328,120.501764,206.038801,184.804386,124.622807,207.698246,-1.166445,-2.810253,-1.016644,86.721140,84.239590,42.179201,97.729688,130.097533,67.589581,58.290468,75.519063,40.996785,213.187500,139.125000,223.125000,21.107519,21.885712,19.763840,0.099009,0.157310,0.088577,14.214962,3.020211,6.373349,42.883831,60.934061,25.677514,0.591877,0.591877,0.591877,0.638935,-8.902434,0.127164,1.003355,0.934039,1.000605,0.795423,9138.000000,1502.000000,381700739.230000,4.192479,9138.000000,0.000000,9138.000000,91044165.856000,0.960582,3.090535,3.802979,0.923660,0.154520,0.212578,2.418159,0.523864,2.205581,3.928117,9152.000000,9152.000000,6.451430,0.073417,32.015621,194.000000,0.000000,1251.577337,4.304195,19.617760,571.125000,1258.028610,1.509479,0.362658,0.691039,0.258896,37.201664,35.864590,0.064393,438.589023,15.458273,8.995000,0.000181,190.900231,32.881531,0.892846,2.000000,11.000000,472.000000,1363.000000,0.051652,0.149157,0.799190
200.485379,150.935737,216.147639,44.330440,56.076585,35.484240,-1.069736,-0.430610,-1.135509,0.353235,0.265934,0.380831,13.000000,0.000000,37.000000,255.000000,255.000000,255.000000,203.243440,146.337464,216.629009,191.198145,131.580944,205.731872,11.970986,12.835590,11.047711,127.632549,200.789926,64.621944,103.803181,145.923897,71.943540,61.945646,82.003051,43.170058,199.375000,112.312500,210.875000,18.751250,16.832702,15.583946,0.094050,0.149874,0.073901,21.609906,36.512107,16.060425,32.017123,49.663288,23.371054,0.421663,0.317215,0.317215,10.044757,15.969941,6.052216,1.052745,1.118326,1.028807,0.793304,17475.000000,1742.000000,419218426.380000,2.677998,17475.000000,0.109644,17475.000000,156541750.120000,0.880829,2.922819,3.755375,1.076645,0.000000,0.007682,2.276887,0.436338,2.269205,3.294425,17493.000000,17493.000000,6.627753,0.097113,191.000000,227.000000,0.000000,1504.500020,12.848082,29.604657,873.750000,2040.006713,1.560363,0.290312,0.649073,0.209289,148.303215,34.225040,0.072940,653.789394,18.258899,9.144986,0.000501,199.246941,44.243695,0.912691,5.000000,13.000000,1284.000000,2323.000000,0.073476,0.132933,0.793591
218.980021,178.994217,232.901682,24.336357,34.610002,19.281666,-0.611641,-0.080446,-0.855046,0.347105,0.283723,0.369172,131.000000,77.000000,156.000000,255.000000,255.000000,255.000000,205.437107,154.481132,227.839623,173.149068,118.633540,199.260870,30.194064,33.013699,27.082192,273.516613,475.244857,181.776587,106.134952,155.340636,71.799769,62.108710,73.624261,41.198362,175.062500,127.000000,195.625000,68.316789,79.285875,56.548513,0.390242,0.624298,0.289066,72.518358,101.077596,51.130278,74.456102,104.608560,52.266709,0.045662,0.045662,0.045662,28.539398,44.028420,22.806259,1.149860,1.326219,1.108552,0.790291,1902.000000,438.000000,126790829.870000,4.079353,1902.000000,0.000000,1902.000000,31081114.858000,0.940380,1.972973,2.071924,1.221919,0.445846,0.049938,1.681942,0.714584,1.632005,2.510781,1908.500000,1908.500000,6.332246,0.184087,15.620499,57.000000,0.000000,360.938005,3.365932,0.000000,1902.000000,0.000000,1.221919,0.000000,0.940380,0.000000,52.658445,0.000000,0.073016,443.041215,15.118574,8.237106,0.000522,217.331310,26.057116,0.820818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
152.327793,98.548537,179.184840,50.004783,54.786909,44.550791,-0.407398,0.116240,-0.399411,0.354200,0.229150,0.416650,10.000000,0.000000,58.000000,255.000000,236.000000,255.000000,168.000000,121.548753,187.426304,194.314031,150.576837,211.178174,-24.362543,-26.513746,-22.439863,-240.246934,-445.314722,-175.531801,125.480024,170.107203,84.105140,64.076850,89.123540,43.594175,243.625000,227.937500,245.750000,15.434843,25.657525,12.818444,0.063355,0.112564,0.052161,-48.681515,-60.203029,-40.182912,62.512844,86.591401,41.938235,0.743986,0.743986,0.743986,-38.112830,-36.417259,-30.910583,0.799870,0.730174,0.852874,0.777823,1504.000000,582.000000,87858016.588000,1.732335,1504.000000,0.000000,1504.000000,50716541.197000,0.556887,3.548780,2.962669,1.451787,0.000000,0.023562,1.887733,0.427656,1.864171,3.751795,1511.500000,1511.500000,6.623736,0.079056,16.000000,74.000000,0.000000,490.156462,3.729433,35.370026,214.857143,63.153845,1.486873,0.301427,0.658910,0.198493,0.037277,47.681919,0.034341,1775.425549,30.778196,9.025387,0.000142,155.047425,52.875251,0.826125,2.000000,4.000000,388.000000,767.000000,0.257979,0.509973,0.232048
184.301059,112.108788,198.025581,45.585815,49.845790,40.298534,-0.617567,-0.044451,-0.556825,0.372751,0.226741,0.400508,17.000000,0.000000,50.000000,255.000000,245.000000,255.000000,182.445578,107.636054,194.489796,193.753356,120.981544,205.463087,-11.545918,-13.128827,-11.174745,3.781492,-112.856237,-17.885323,102.310499,128.882468,79.275319,59.790982,75.247807,46.190849,188.750000,83.187500,188.375000,25.723287,25.013043,22.751030,0.136282,0.300683,0.120775,-1.967723,-10.708273,-8.283385,33.858182,46.054909,21.509594,0.419643,0.419643,0.419643,-6.139564,-22.857008,-12.069842,0.967761,0.830646,0.942551,0.806710,7271.000000,784.000000,184494363.920000,2.163268,7271.000000,0.000000,7271.000000,85285027.160000,0.709613,2.130435,2.164022,1.807772,0.599505,0.390212,1.632956,0.761389,1.242744,2.298577,7298.000000,7298.000000,6.178160,0.209853,23.086793,107.000000,0.000000,661.063068,3.759073,26.347007,427.705882,932.309452,1.498759,0.313108,0.698776,0.209897,165.461895,30.020169,0.044869,1094.249527,24.796636,9.445038,0.000174,184.040787,45.642783,0.858703,2.000000,13.000000,509.000000,1976.000000,0.070004,0.271765,0.658231
158.666329,88.320500,182.904086,43.643703,42.451247,37.018332,-0.844128,-0.096017,-0.699126,0.369085,0.205449,0.425466,0.000000,0.000000,30.000000,255.000000,220.000000,255.000000,174.865258,108.676354,190.986790,206.636126,142.948953,220.425393,-29.916499,-31.378270,-27.802817,-248.348075,-685.456430,-163.231473,102.789348,128.765941,80.575482,50.112406,66.878146,40.093783,136.812500,40.312500,151.937500,41.172228,35.298227,37.809504,0.300939,0.875615,0.248849,-53.195333,-75.895719,-40.647730,53.195333,75.895719,40.647730,1.000000,1.000000,1.000000,-31.774294,-46.645296,-27.191337,0.833154,0.654392,0.870576,0.790624,2961.000000,994.000000,196909212.230000,3.245111,2961.000000,0.000000,2961.000000,60678728.764000,0.919118,3.823077,4.035191,0.992246,0.000000,0.164121,2.137678,0.409205,1.973556,4.566749,2949.500000,2949.500000,5.984162,0.052060,26.476405,141.000000,0.000000,843.766822,3.838492,33.563443,197.400000,98.605477,1.504801,0.261114,0.711977,0.156899,157.742099,40.020575,0.041290,1027.518778,23.778388,9.252029,0.000119,161.452612,45.448994,0.866764,2.000000,12.000000,463.000000,2053.000000,0.156366,0.693347,0.150287
161.974727,96.964542,183.897963,47.472875,52.980070,42.907297,-0.422567,0.042292,-0.502986,0.365766,0.218962,0.415272,15.000000,0.000000,46.000000,255.000000,240.000000,255.000000,170.471466,109.534680,186.101844,206.207713,147.131464,218.598598,-34.234868,-35.426974,-31.547368,-93.927069,-219.912129,-107.474579,108.490794,138.352451,72.880256,60.161216,79.584057,40.619360,172.875000,111.750000,194.250000,57.068900,55.846329,49.252538,0.330117,0.499743,0.253552,-51.479296,-64.864972,-41.045751,53.187164,67.047534,41.543019,0.980263,0.980263,0.980263,-28.465896,-38.001254,-26.197460,0.850526,0.718438,0.875307,0.791303,5302.000000,1520.000000,279854852.070000,2.297185,5302.000000,0.000000,5302.000000,121825130.440000,0.697264,4.750000,6.430282,1.003506,0.000000,0.082245,3.156058,0.338113,3.073813,5.218717,5345.500000,5345.500000,6.073533,0.041688,20.248457,209.000000,0.000000,1269.368374,3.501682,29.936169,279.052632,183.938340,1.429823,0.297326,0.784361,0.134069,3.307339,36.853867,0.046577,1119.434998,24.325749,9.510172,0.000119,163.773428,48.045721,0.870362,3.000000,13.000000,1262.000000,2564.000000,0.238023,0.483591,0.278386
